NCM;categoria;descricao;IPI;uTrib
48021000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48021000 - PAPEL E CARTÃO FEITOS À MAO (FOLHA A FOLHA);5;KG
48022010;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48022010 - PAPEL/CARTÃO TIR./ROLOS/FOL. L<15CM LD<360MM;5;KG
48022090;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48022090 - PAPEL/CARTÃO P/FABR.PAP.FOTOSSENSÍVEIS.ETC;5;KG
48024010;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48024010 - PAPEL FABR.P/PAP.PAREDE TIRAS,ROLOS L<15CM;5;KG
48024090;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48024090 - OUTS.PAPÉIS PRÓPRIOS P/FAB.D/PAPEL D/PAREDE;5;KG
48025410;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025410 - OUTS.PAPÉIS TIR./ROL.P<40G/M2,L<15CM,LD<360MM;5;KG
48025491;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025491 - PAPEL FABR.D/PAST.BRANQ.P<19G/M2, P.CARBONO;5;KG
48025499;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025499 - OUTS.PAPÉIS FAB.OBT.BRANQ.,MECÂNICO;5;KG
48025510;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025510 - PAP.PES.>40G/M2 E<150G/M2,EM ROL.,LARG.<15CM;5;KG
48025591;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025591 - OUTS.PAPÉIS PES.>=40G/M2,<150G/M2,EM ROLOS;5;KG
48025592;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025592 - OUTS.PAP.PESO >=40G/M2,<150G/M2,ROLOS,KRAFT;5;KG
48025599;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025599 - OUTS.PAPÉIS PESO >=40G/M2,<150G/M2,EM ROLOS;5;KG
48025610;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025610 - PAP.D/PESO>=40,<150G/M2 LD.<360MM,QDO.Ñ DOB.;5;KG
48025691;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025691 - OUTROS PAPÉIS P/IMPRESSÃO DE PAPEL-MOEDA;0;KG
48025692;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025692 - OUTROS PAPÉIS DE DESENHO;5;KG
48025693;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025693 - OUTROS PAPÉIS KRAFT;5;KG
48025699;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025699 - OUTS.PAPÉIS S/FIBRAS<=10%,EM PESO;5;KG
48025710;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025710 - OUTS.PAPÉIS TIRAS D/LARG.Ñ >15CM LADO<360MM;5;KG
48025791;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025791 - OUTS.PAPÉIS P/IMPRESSÃO PAPEL-MOEDA;0;KG
48025792;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025792 - OUTROS PAPÉIS DE DESENHO;5;KG
48025793;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025793 - OUTROS PAPÉIS KRAFT;5;KG
48025799;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025799 - OUTS. PAPÉIS DE PESO >=40G/M2,MAS Ñ<150G/M2;5;KG
48025810;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025810 - PAP.PESO>150G/M2 TIR.ROL.<15CM,FLS.LD<360MM;5;KG
48025891;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025891 - OUTROS PAPÉIS DE PESO>150G/M2 DE DESENHO;5;KG
48025892;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025892 - OUTROS PAPÉIS DE PESO>150G/M2 KRAFT;5;KG
48025899;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48025899 - OUTROS PAPÉIS DE PESO>150G/M2;5;KG
48026110;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48026110 - OUT.PAP.C/10%D/FIB.OBT.P/PROC.MEC.ROL.L<15CM;5;KG
48026191;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48026191 - OUT.PAP.PES<=57G/M2,>=65%D/FIB.MAD.MEC.ROL.;5;KG
48026192;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48026192 - OUT.PAP.C/10%D/FIB.OBT.P/PROC.MEC.,KRAFT ROL.;5;KG
48026199;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48026199 - OUTS.PAPÉIS C/10% D/FIB.OBT.PROC.MEC.ROLOS;5;KG
48026210;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48026210 - OUTS.PAP.UM L.<435E OUT.<297,NENH.L.EXC.360MM;5;KG
48026291;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48026291 - OUT.PAP.PES.<=57G/M2,>65%D/FIB.D/MAD.MEC.FLS;5;KG
48026292;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48026292 - OUTS.PAPÉIS.LD.<435,E<297,KRAFT, EM FOLHAS;5;KG
48026299;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48026299 - OUT.PAP./CART,FIBR MEC>10%,FLS<=435MMX297MM;5;KG
48026910;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48026910 - PAPÉIS,TIRAS.L<15CM,NENH.LADO<360MM,Ñ DOBR.;5;KG
48026991;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48026991 - OUTS.PAPÉIS P<=57G/M2 P TOTAL FIBR.MAD.>65%;5;KG
48026992;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48026992 - OUTS.PAPÉIS FIBRA MEC>10%,KRAFT;5;KG
48026999;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48026999 - OUTS.PAPÉIS.LD.<435MM E O OUT.<297MM,FOLHAS;5;KG
48030010;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48030010 - PASTA CELULOSE,MANTAS D/FIBRAS D/CELULOSE;5;KG
48030090;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48030090 - OUTS.PAPÉIS P/FAB.D/PAP.HIG.,TOALH.,LENÇO,ETC.;5;KG
48041100;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48041100 - PAPEL,CARTÃO P/COB.,DENOM.#KRAFTLINER#,CRU;5;KG
48041900;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48041900 - OUTS.PAPÉIS,CART.P/COB.DENOM.#KRAFTLINER#;5;KG
48042100;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48042100 - PAPEL KRAFT P/SACOS,D/GRANDE CAPACID.,CRU;5;KG
48042900;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48042900 - OUTS.PAP.KRAFT P/SACOS GDE.CAP.,ROLOS/FOLS.;5;KG
48043110;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48043110 - PAP.D/RIGID.DIELÉTRICA =>600V(NORMA ASTMD 202);5;KG
48043190;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48043190 - OUTS.PAPÉIS,CART.KRAFT.D/PESO <150G/M2, CRUS;5;KG
48043910;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48043910 - OUTS.PAP.CART.KRAFT, RIGIDEZ DIELÉTRICA >600V.;5;KG
48043990;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48043990 - OUTROS PAPÉIS,CARTÕES KRAFT,PESO <=150G/M2;5;KG
48044100;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48044100 - OUTS.PAP.CART.KRAFT,PESO/M2 +150G,-225G,CRUS;5;KG
48044200;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48044200 - OUTS.PAP.CART.KRAFT,BRANQ.PES./M2+150G,-225G;5;KG
48044900;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48044900 - OUTS.PAP.CART.KRAFT,PESO/M2 +150G,E -225G;5;KG
48045100;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48045100 - OUTS.PAP.CART.KRAFT.PESO/M2 +225G,CRUS;5;KG
48045200;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48045200 - OUTS.PAP.CART.KRAFT.BRANQ.PESO/M2 SUP.225G;5;KG
48045910;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48045910 - OUTS. PAP.CART.KRAF.SEMIBRANQS.D/PESO/M2>225G;5;KG
48045990;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48045990 - OUTS. PAP.CART.KRAFT .D/PESO/M2 SUP.225G;5;KG
48051100;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48051100 - PAPEL SEMIQUÍMICO PARA ONDULAR(CANELAR);5;KG
48051200;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48051200 - PAPEL PALHA PARA ONDULAR(CANELAR);5;KG
48051900;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48051900 - OUTS.PAPÉIS P/ONDULAR,Ñ REVEST.EM ROLOS/FLS.;5;KG
48052400;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48052400 - PAPEL#TESTLINER#,Ñ REV.ROLOS/FLS.P<=150G/M2;5;KG
48052500;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48052500 - PAPEL#TESTLINER#,Ñ REV.ROLOS/FLS.P>150G/M2;5;KG
48053000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48053000 - PAP.SULFITE P/EMBALAGEM,Ñ REV.ROLOS/FOLHAS;5;KG
48054010;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48054010 - PAP.-FELTRO/CARTÃO-FELTRO,PESO>15G/M2,ETC;5;KG
48054090;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48054090 - OUTROS PAPÉIS-FELTRO E CARTÕES-FELTRO;5;KG
48055000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48055000 - PAPEL E CARTÃO-FELTRO,PAP./CART.LANOSO;5;KG
48059100;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48059100 - OUTS.PAP.D/PESO NÃO SUPERIOR A 150G/M2;5;KG
48059210;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48059210 - OUTS.PAP.D/PESO>150,<225G/M2 C/FIBRA D/VIDRO;5;KG
48059290;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48059290 - OUTROS PAPÉIS DE PESO >150,<225G/M2;5;KG
48059300;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48059300 - OUTROS PAPÉIS DE PESO >225G/M2;5;KG
48061000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48061000 - PAPEL-PERGAMINHO,CARTÃO-PERGAMINHO;5;KG
48062000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48062000 - PAPEL IMPERMEÁVEL A GORDURAS;5;KG
48063000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48063000 - PAPEL VEGETAL, EM ROLOS OU EM FOLHAS;5;KG
48064000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48064000 - PAPEL CRISTAL,OUTS.CALAND.TRANSP.,TRANSLUC.;5;KG
48070000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48070000 - PAPEL E CARTÃO OBTIDOS P/COLAGEM DE FOLHAS;5;KG
48081000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48081000 - PAPEL,CARTÃO ONDULADOS,MESMO PERFURADOS;5;KG
48084000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48084000 - PAPÉIS KRAFT ENCRESPADOS/PLISSADOS GOFADOS S/EST.PERFUR;5;KG
48089000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48089000 - OUTS.PAP.CART.ONDUL.ENCRESP.PLISS.EST.PERF.;5;KG
48092000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48092000 - PAPEL AUTOCOPIATIVO,EM ROLOS OU FOLHAS;5;KG
48099000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48099000 - OUTS.PAPEL-CARBONO DUPLC.ROLOS E FOLHAS;5;KG
48101310;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101310 - PAPEL D/LARGURA <15CM, EM ROLOS;5;KG
48101381;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101381 - PAPEL/CARTÃO METALIZADOS,PESO>150G/M2;5;KG
48101382;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101382 - PAP./CART.BARITADO(REVEST.D/ÓXIDO/SULF.BÁRIO);5;KG
48101389;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101389 - OUT.PAP.P/ESCR.,ETC.FIBRA<=10%,ROL.,P>150G/M2;5;KG
48101390;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101390 - OUTS.PAP.P/ESCR.,ETC.FIBRA<=10%,EM ROLOS;5;KG
48101410;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101410 - PAP./CART.P/ESCR.ETC.FIBR<=10%,FL,LAD.<=360MM;5;KG
48101481;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101481 - PAP.METAL.FIBR.<=10%,P>150G/M2,FL<=435X297MM;5;KG
48101482;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101482 - PAP.BARIT.,FIB<=10%,P>150G/M2,FL.L.<=435X297MM;5;KG
48101489;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101489 - OUT.P.ESC.ETC.FIBR<=10%,P>150G/M2,FL<=435X297;5;KG
48101490;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101490 - OUT.P P/ESCR.,ETC.FIBRA<=10%,FLS<=435X297MM;5;KG
48101910;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101910 - OUT.P.ESCR.ETC.FIBR<=10%,TIRA L<=15CM,F.360MM;5;KG
48101981;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101981 - OUT.P METALIZADOS,P>150G/M2,FIBRA<=10%;5;KG
48101982;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101982 - OUT.P BARITADOS,P>150G/M2,FIBRA<=10%;5;KG
48101989;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101989 - OUT.PAP./CART.P/ESCR.,ETC.P>150G/M2,FIBR<=10%;5;KG
48101990;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48101990 - OUT.PAP./CART.P/ESCREVER,ETC.FIBRA MEC.<=10%;5;KG
48102210;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48102210 - P.CUCHÊ LEVE FIB>10%,TIR/ROL.L<15CM,F<360MM;5;KG
48102290;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48102290 - OUTS.PAPÉIS CUCHÊ LEVE,FIBRA MEC.>10%;5;KG
48102910;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48102910 - PAP.ESCR.ETC.FIB.10%,ROL L<15CM,FL<360MM;5;KG
48102990;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48102990 - OUTS.PAP/CART.P/ESCR,ETC.FIB MEC>10%,ROLOS;5;KG
48103110;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48103110 - PAP.KRAFT Ñ ESC.BRAN.ROL.L<15CM,LAD<360MM;5;KG
48103190;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48103190 - OUTS PAP.KRAFT Ñ ESCR.BRAN.PES.FIBR.<150G/M2;5;KG
48103210;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48103210 - PAP.KRAFT Ñ ESCR.BRAN.ROL.L<15CM,L.<360MM;5;KG
48103290;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48103290 - OUTS PAP.KRAFT Ñ ESCR.BRAN.PES.FIBR.>150G/M2;5;KG
48103910;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48103910 - PAP.KRAFT Ñ ESC.BRAN.ROL.L<15CM,LAD<360MM;5;KG
48103990;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48103990 - OUTS.P.KRAFT Ñ ESC.IMPRES.OUTS.FIN.GRÁFICAS;5;KG
48109210;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48109210 - OUT.P.CART.CAMADA MULT.L<15CM,LADO<360MM;5;KG
48109290;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48109290 - OUTS.PAPÉIS/CARTÕES DE CAMADAS MÚLTIPLAS;5;KG
48109910;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48109910 - OUTS PAPÉIS/CART.TIR./ROL.L<15CM,LAD.<360MM;5;KG
48109990;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48109990 - OUTROS PAPÉIS E CARTÕES;5;KG
48111010;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48111010 - PAP.CART.ALC.BET.ASF.TIR.ROL.L<15CM LD<360MM;5;KG
48111090;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48111090 - OUTS PAP.CART.ALCATROADOS BETUMIN. ASFALT.;5;KG
48114110;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48114110 - PAP.CART.AUTO-ADES.TIR.ROL.L<15CM LAD.<360MM;5;KG
48114190;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48114190 - OUTROS PAPÉIS E CARTÕES AUTO-ADESIVOS;5;KG
48114910;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48114910 - PAP.CART.GOM.ADES.TIR.ROL.L<15CM LADO<360MM;5;KG
48114990;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48114990 - OUTS PAPÉIS E CARTÕES GOMADOS OU ADESIVOS;5;KG
48115110;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48115110 - PAP.B.REV.D/PLÁST.P>150G/M2 L<15CM LAD<360MM;5;KG
48115121;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48115121 - OUTS.PAP.B.C/SILIC.EXC.GOFRADOS>150G/M2 L<15CM LD<360MM;5;KG
48115122;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48115122 - OUT.P.BR.REC.POLIET.>150G/M2 L<15CM LD<360MM;5;KG
48115123;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48115123 - OUT.P.POLIET./POLIP.P>150G/M2 L<15CM LD<360MM;5;KG
48115128;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48115128 - OUTS.PAP.BRANC.GOFRADOS NA FACE RECOB.OU REVESTIDA;5;KG
48115129;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48115129 - OUT.P.BRAN.PESO>150G/M2 L<15CM LADO<360MM;5;KG
48115130;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48115130 - OUT.P.CART.BRANQ.IMPREGNADOS PESO>150G/M2;5;KG
48115910;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48115910 - OUTS.PAP.CART.REC.D/PLÁST.L<15CM LADO<360MM;5;KG
48115921;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48115921 - OUTS.PAP.CART.REC.POLIET./POLIP.AMBAS FACES;5;KG
48115922;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48115922 - OUTS.PAP.CART.RECOB.OU REV. DE SILICONE;5;KG
48115923;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48115923 - OUTS.PAP.CART.REC.D/POLIET.ESTRAT.C/ALUMÍNIO;5;KG
48115929;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48115929 - OUTS.PAP.,CART RECOBERTOS OU REVESTIDOS;5;KG
48115930;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48115930 - OUTROS PAPÉIS E CARTÕES IMPREGNADOS;5;KG
48116010;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48116010 - PAP.CART.IMPREG.D/CERA TIR.L<15CM LD<360MM;5;KG
48116090;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48116090 - OUTS.P./CART.IMP.REV.CERA,PARAF.EST.GLICEROL;5;KG
48119010;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48119010 - OUTS.PAP.CART.PAST.CELUL.TIR.L<15CM LD<360MM;5;KG
48119090;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48119090 - OUTS.PAP.CART.PASTA,MANTAS.FIB.DE CELULOSE;5;KG
48120000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48120000 - BLOCOS E CHAPAS, FILTRANTES D/PASTA D/PAPEL;0;KG
48131000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48131000 - PAPEL P/CIGARROS EM CADERNOS OU EM TUBOS;45;KG
48132000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48132000 - PAPEL P/CIGARROS EM ROLOS,LARG.< 5CM;45;KG
48139000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48139000 - OUTS.PAP.P/CIGARR.,MMO CORT.DIMENS.PRÓPIAS;45;KG
48142000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48142000 - PAP.PAREDE E SEM.C/LAD.DIR.DE PLÁST.,DESENHO;15;KG
48149000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48149000 - OUTROS;20;KG
48162000;"PAPEL E CARTÃO; OBRAS DE PASTA DE CELULOSE, DE PAPEL OU DE CARTÃO";48162000 - PAPEL AUTOCOPIATIVO,MESMO EM CAIXAS;5;KG
